Headlines,Links,ArticleBodyText
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.swissinfo.ch/eng/exclusive-us-personnel-wounded-in-attack-against-base-in-iraq%2C-officials-say/86145979,"Exclusive-US personnel wounded in attack against base in Iraq, officials say

reuters_tickers

3 minutes

By Idrees Ali and Phil Stewart

WASHINGTON (Reuters) -At least five U.S. personnel were injured in an attack against a military base in Iraq on Monday, U.S. officials told Reuters, as the Middle East braced for a possible new wave of attacks by Iran and its allies following last week’s killing of senior members of militant groups Hamas and Hezbollah.

Two Katyusha rockets were fired at al Asad airbase in western Iraq, two Iraqi security sources said. One Iraqi security source said the rockets fell inside the base. It was unclear whether the attack was linked to threats by Iran to retaliate over the killings.

On Wednesday, Iran said the U.S. bears responsibility in the assassination of Hamas leader Ismail Haniyeh in Tehran because of its support for Israel.

The U.S. officials, who spoke to Reuters on condition of anonymity, said one of the wounded Americans was seriously injured. The casualty count was based on initial reports which could still change, they said.

“Base personnel are conducting a post-attack damage assessment,” one of the officials added.

Last week the U.S. carried out a strike in Iraq against individuals U.S. officials said were militants getting ready to launch drones and posed a threat to U.S. and coalition forces.

The U.S. has been watching to see if Iran would make good on its vow to respond to the killing of Haniyeh two days ago in Tehran, one in a series of killings of senior figures in the Palestinian militant group as the war between Israel and Hamas in Gaza rages.

The Pentagon has said it will deploy additional fighter jets and Navy warships to the Middle East, as Washington seeks to bolster defenses following threats from Iran and its allies Hamas and Hezbollah.

A rare ally of both the U.S. and Iran, Iraq hosts 2,500 U.S. troops and has Iran-backed militias linked to its security forces. It has witnessed escalating tit-for-tat attacks since the Israel-Hamas war erupted in October.

Iraq wants troops from the U.S.-led military coalition to begin withdrawing in September and to formally end the coalition’s work by September 2025, Iraqi sources have said, with some U.S. forces likely to remain in a newly negotiated advisory capacity.

Baghdad has struggled to reign in Iran-backed armed groups that have attacked U.S. forces there and in neighboring Syria dozens of time since Oct. 7.

Iraqi Prime Minister Mohammed Shia al-Sudani spoke with U.S. Secretary of State Anthony Blinken on Sunday.

An Iraqi official said Blinken asked Sudani to help decrease regional tensions by helping to convince Iran to temper its response to an Israeli strike in Tehran that killed the leader of Hamas last week.

U.S. Army General Michael “Erik” Kurilla, head of U.S. Central Command, is currently in the Middle East. One of the U.S. officials said Kurilla was speaking with allies to ensure there was coordination in case of an Iranian attack against Israel.

(Reporting by Idrees Ali, Phil Stewart,Kamal Ayash and Timour Azhari ; Editing by David Gregorio)"
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.nbc-2.com/article/rocket-attack-iraqi-military-base-injures-us-personnel/61796131,"Rocket attack at an Iraqi military base injures US personnel, officials say

Several U.S. personnel were injured in a suspected rocket attack at a military base in Iraq, U.S. defense officials said Monday, in what has been a recent uptick in strikes on American forces by Iranian-backed militias.Related video above: U.S. and allies gear up to prevent wider conflict in the Middle East The attack comes as tensions across the Middle East are spiking following the killings last week of a senior Hezbollah commander in Lebanon and Hamas’ top political leader in Iran, in suspected Israeli strikes. Both groups are backed by Iran.The U.S. defense officials said troops at al-Asad air base were still assessing the injuries and damage. Earlier Monday, Iraqi security officials confirmed the attack, but no group has claimed responsibility.The American officials said the U.S. looked into reports of a possible second attack at the base but determined there had not been another one.The officials spoke on condition of anonymity to discuss military operations. The White House said the president and vice president were briefed on the attack.In recent weeks, Iranian-backed Iraqi militias have resumed launching attacks on bases housing U.S. forces in Iraq and Syria after a lull of several months, following a strike on a base in Jordan in late January that killed three American soldiers and prompted a series of retaliatory U.S. strikes.Between October and January, an umbrella group calling itself the Islamic Resistance in Iraq had regularly claimed attacks that it said were in retaliation for Washington’s support of Israel in its war against Hamas in Gaza and were aimed at pushing U.S. troops out of the region. ________Associated Press writers Joshua Boak in Washington and Qassim Abdul-Zahra in Baghdad contributed to this report.

Several U.S. personnel were injured in a suspected rocket attack at a military base in Iraq, U.S. defense officials said Monday, in what has been a recent uptick in strikes on American forces by Iranian-backed militias.

Related video above: U.S. and allies gear up to prevent wider conflict in the Middle East

Advertisement

The attack comes as tensions across the Middle East are spiking following the killings last week of a senior Hezbollah commander in Lebanon and Hamas’ top political leader in Iran, in suspected Israeli strikes. Both groups are backed by Iran.

The U.S. defense officials said troops at al-Asad air base were still assessing the injuries and damage. Earlier Monday, Iraqi security officials confirmed the attack, but no group has claimed responsibility.

The American officials said the U.S. looked into reports of a possible second attack at the base but determined there had not been another one.

The officials spoke on condition of anonymity to discuss military operations. The White House said the president and vice president were briefed on the attack.

In recent weeks, Iranian-backed Iraqi militias have resumed launching attacks on bases housing U.S. forces in Iraq and Syria after a lull of several months, following a strike on a base in Jordan in late January that killed three American soldiers and prompted a series of retaliatory U.S. strikes.

Between October and January, an umbrella group calling itself the Islamic Resistance in Iraq had regularly claimed attacks that it said were in retaliation for Washington’s support of Israel in its war against Hamas in Gaza and were aimed at pushing U.S. troops out of the region.

________

Associated Press writers Joshua Boak in Washington and Qassim Abdul-Zahra in Baghdad contributed to this report."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.kaaltv.com/news/us-world-news/a-rocket-attack-at-an-iraqi-military-base-injures-us-personnel-officials-tell-ap/,"WASHINGTON (AP) — Several U.S. personnel were injured in a suspected rocket attack at a military base in Iraq, U.S. defense officials said Monday, in what has been a recent uptick in strikes on American forces by Iranian-backed militias.

The attack comes as tensions across the Middle East are spiking following the killings last week of a senior Hezbollah commander in Lebanon and Hamas’ top political leader in Iran, in suspected Israeli strikes. Both groups are backed by Iran.

The U.S. defense officials said troops at al-Asad air base were still assessing the injuries and damage, and it appeared that as many as seven military troops and civilians were injured. Earlier Monday, Iraqi security officials confirmed the attack, but no group has claimed responsibility.

The American officials said the U.S. looked into reports of a possible second attack at the base but determined there had not been another one.

The officials spoke on condition of anonymity to discuss military operations. The White House said the president and vice president were briefed on the attack.

In recent weeks, Iranian-backed Iraqi militias have resumed launching attacks on bases housing U.S. forces in Iraq and Syria after a lull of several months, following a strike on a base in Jordan in late January that killed three American soldiers and prompted a series of retaliatory U.S. strikes.

Between October and January, an umbrella group calling itself the Islamic Resistance in Iraq had regularly claimed attacks that it said were in retaliation for Washington’s support of Israel in its war against Hamas in Gaza and were aimed at pushing U.S. troops out of the region.

____

Associated Press writers Joshua Boak in Washington and Qassim Abdul-Zahra in Baghdad contributed to this report.

Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.upi.com/Top_News/US/2024/08/05/personnel-reported-injured-iraqi-base/3021722899479/,"Al Asad Air Base in Iraq where the Defense Department reported Monday that ""several U.S. personnel were injured"" in a suspected rocket attack. File Photo courtesy of Department of Defense/Army Sgt. Julio Hernandez

Aug. 5 (UPI) -- Several U.S. personnel have been injured in a suspected rocket attack on U.S. and coalition forces at Al Asad Air Base in Iraq, a Defense Department spokesperson reported Monday, according to media outlets. ""Initial indications are that several U.S. personnel were injured,"" the spokesperson told ABC News, NBC News and CNN. ""Base personnel are conducting a post-attack damage assessment. We will provide updates as more information becomes available."" Advertisement

Officials have not released the extent or number of injuries.

President Joe Biden and Vice President Kamala Harris were briefed on the attack, according to a White House readout of a meeting Monday in the Situation Room on escalating tensions in the Middle East.

""We received updates on threats posed by Iran and its proxies, diplomatic efforts to de-escalate regional tensions and preparations to support Israel should it be attacked again,"" the president wrote Monday in a post on X.

""We also discussed the steps we are taking to defend our forces and respond to any attack against our personnel in a manner and place of our choosing.""

Advertisement Earlier, @VP and I were briefed in the Situation Room on developments in the Middle East. We received updates on threats posed by Iran and its proxies, diplomatic efforts to de-escalate regional tensions, and preparations to support Israel should it be attacked again. We also... pic.twitter.com/kbRcVkW3ex— President Biden (@POTUS) August 5, 2024

The reported attack comes as Iran vows revenge on Israel for last week's assassinations of Hamas leader Ismail Haniyeh in Tehran and Fouad Shukr, Hezbollah senior military commander and founding member of the Iran-backed group. The Israel Defense Forces has not claimed responsibility for Haniyeh's death.

""They will see the result of their mistake,"" Iranian General Hossein Salami warned after Haniyeh's death. ""They will see when, how and where they will get their response.""

Meanwhile, the U.S. Defense Department reported Monday it continues to move vessels and aircraft in the Middle East to protect American forces and increase the defense of Israel.

Defense Secretary Lloyd Austin spoke Sunday with Israeli Defense Minister Yoav Gallant to show the United States' support for Israel's security and right to defend itself against Iran, Lebanese Hezbollah, Houthis and other Iranian-backed terrorist groups, according to deputy Pentagon press secretary Sabrina Singh.

Advertisement

""They discussed U.S. force posture moves that the department is taking for defense and deterrence,"" Singh told reporters Monday, ""and reinforced the need to de-escalate broader tensions in the region, to include strong support for Gaza cease-fire and hostage-release deal."""
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.israelnationalnews.com/news/394165,"Several US personnel were injured in a suspected rocket attack at the Ain al-Asad air base in western Iraq on Monday, Fox News reported, citing US defense officials.

A US defense official confirmed the suspected rocket attack to Fox News, after Reuters had reported that at least two Katyusha rockets were fired towards the base, which houses US-led forces.

The official said that ""several"" US personnel were injured during the incident.

""Base personnel are conducting a post-attack damage assessment,"" the official added. ""We will provide updates as more information becomes available.""

Officials have not released the exact number of injuries. A source told Reuters that the rockets fell inside the base.

Monday’s attack marks the third time in recent weeks that the base has come under attack, but the first time that any injuries have been reported.

In late July, multiple rockets were launched at Ain al-Asad airbase. No damage or casualties were reported. Two US officials said the base itself had not been struck in the attack.

The Ain al-Asad base had come under attack by two armed drones the previous week as well, but that attack was the first one against US forces in Iraq since early February, when Iranian-backed groups in Iraq announced they would stop their attacks against US troops.

That announcement came two days after a drone attack in Jordan killed three US service members and wounded dozens of others."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.dailywire.com/news/several-u-s-personnel-injured-in-iranian-backed-terror-attack-on-base-in-iraq-report,"Several U.S. personnel were injured in an attack on Al-Asad airbase in Iraq late on Monday that was reportedly carried out by an Iranian-backed terrorist group.

“We can confirm that there was a suspected rocket attack today against U.S. and Coalition forces at Al Asad Airbase, Iraq,” U.S. officials said in a statement. “Initial indications are that several U.S. personnel were injured. Base personnel are conducting a post-attack damage assessment.”

The official said that more updates will follow as new information becomes available.

The attack was reportedly carried out by one of Iran’s terrorist proxy groups, the same terror groups that have launched more than 200 attacks against U.S. forces in the region following Hamas’ October 7 terrorist attack on Israel.

WATCH THE TRAILER FOR ‘AM I RACIST?’ — A MATT WALSH COMEDY ON DEI

Charles Lister, director of the Syria program of the Washington-based Middle East Institute think tank, wrote on X: “Today’s rocket attack on Ain al-Asad was the 219th attack by Iran’s proxies on U.S. forces in Syria & Iraq since Oct 2023.”

He added that 6 attacks have happened in the last three weeks.

There were also reports that media linked to Iran’s Islamic Revolutionary Guard Crops (IRGC) said that the attack was carried out by one of their proxies.

NEWS Ain al-Asad air base in Iraq, where US troops are stationed, has faced an attack from a proxy of the Islamic Republic of Iran. Per IRGC media — Yashar Ali 🐘 (@yashar) August 5, 2024

The attack comes as Iran is expected to launch an attack on Israel in the coming days in response to the killing of Hamas chief Ismail Haniyeh last week in Tehran. Various reports have indicated that Iranian-backed terrorist groups in Yemen, Syria, Lebanon, and Iraq may participate in the attack.

This is a breaking news story; refresh the page for updates."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.newser.com/story/353975/us-personnel-injured-in-attack-on-iraq-base.html,"Several US personnel were injured in a suspected rocket attack at a military base in Iraq, American defense officials said Monday. The defense officials, speaking to the AP on condition of anonymity, said troops at al-Asad air base are still assessing the damage. Earlier Monday, Iraqi security officials confirmed the attack, but no group has claimed responsibility. The attack, part of what has been a recent uptick in strikes on American forces, comes as tensions across the Middle East are spiking following the killings last week of a senior Hezbollah commander in Lebanon and Hamas' top political leader in Iran."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.foxnews.com/world/u-s-forces-destroy-multiple-houthi-weapons-vehicles-past-24-hours-centcom,"The U.S. Central Command (CENTCOM) announced on Monday that American forces recently destroyed three uncrewed aerial systems (UAS) belonging to Houthis.

CENTCOM said that the drones were launched from Houthi-controlled areas of Yemen over the Gulf of Aden. The weapons were all destroyed between Sunday evening and Monday evening.

CENTCOM added that U.S. forces also destroyed three other weapons and vessels belonging to the Houthis within the past 24 hours.

""Separately, USCENTCOM forces successfully destroyed one Houthi uncrewed surface vessel (USV), one Houthi uncrewed aerial vehicle (UAV) and one Houthi anti-ship ballistic missile (ASBM) in the Red Sea,"" the press release continued.

SEVERAL U.S. PERSONNEL INJURED IN SUSPECTED ROCKET ATTACK AT AL ASAD AIR BASE: OFFICIALS

CENTCOM said that the weapons ""presented a clear and imminent threat to U.S. and coalition forces, and merchant vessels in the region.""

""This reckless and dangerous behavior by Iranian-backed Houthis continues to threaten regional stability and security,"" the statement added.

Earlier on Monday, a senior U.S. official confirmed that a U.S. drone strike in Iraq killed a Houthi drone specialist on July 30. The confirmation came after ""several"" U.S. personnel were injured in a suspected rocket attack at the Ain al-Asad air base.

HEZBOLLAH TERRORISTS HOLD ‘MASSIVE’ STOCKPILE OF IRANIAN ARMS, SECURITY EXPERTS WARN

""Base personnel are conducting a post-attack damage assessment,"" the official told Fox News. ""We will provide updates as more information becomes available.""

Tensions in the Middle East have been escalating between Israel and its adversaries since the Hezbollah attack on kids running across a soccer field in the Golan Heights killed a dozen, and the death of Hamas leader Ismail Haniyeh in Tehran. On Monday, CENTCOM commander Gen. Michael Erik Kurilla met with the Israel Defense Forces' (IDF) Chief of the General Staff Lt. Gen. Herzi Halevi.

CLICK HERE TO GET THE FOX NEWS APP

""Your arrival in Israel at this time is a direct translation of U.S. support for Israel into action,"" Israeli Defense Minister Yoav Gallant said of the meeting. ""The relationship between Israel and the United States is unshakable.""

Fox News's Jennifer Griffin, Liz Friden and Louis Casiano contributed to this report."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://bnonews.com/index.php/2024/08/rocket-attack-injures-5-u-s-personnel-at-airbase-in-iraq/,"Several rockets fired by pro-Iranian fighters have hit a military base in western Iraq, injuring at least 5 U.S. personnel, according to U.S. and Iraqi officials. One of those wounded was said to be seriously injured.

The attack on Monday night targeted the Ain al-Asad airbase, where two Katyusha rockets were reported to have fallen. A third rocket fell on a nearby village without causing any damage or casualties.

“We can confirm there was a suspected rocket attack today against U.S. and Coalition forces at Al Asad Airbase,” the Pentagon said in a statement. “Iraq. Initial indications are that several US personnel were injured. Base personnel are conducting a post-attack damage assessment..”

A U.S. official, speaking on condition of anonymity, confirmed that at least 5 U.S. personnel were injured in the attack. One of the wounded Americans was seriously injured. according to Reuters.

Article continues below the player

The number of injured was preliminary and could still change, the official said.

There was no immediate word on who was behind the attack but a commander in a pro-Iranian militia told AFP that the base had been targeted. It comes just a week after U.S. forces carried out an airstrike against pro-Iranian fighters, killing at least 4 people.

U.S. President Joe Biden and Vice President Kamala Harris were being briefed in the Situation Room of the White House when the attack was carried out, according to the White House.

“We also discussed the steps we are taking to defend our forces and respond to any attack against our personnel in a manner and place of our choosing,” Biden said in a brief statement.

The incident also comes at a time of heightened tensions across the region. Israel and its allies are preparing for an attack from both Iran and Hezbollah, with possible assistance from pro-Iran militias in Iraq and Houthis and Yemen."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.republicworld.com/world-news/rockets-fired-at-iraq-s-ain-al-asad-air-base-housing-us-forces-several-injured,"Published 04:41 IST, August 6th 2024

Rockets Fired At Iraq's Ain al-Asad Air Base Housing US Forces, Several Injured

US Defence Spokesperson confirms suspected rocket attack today against U.S. and Coalition forces at Al Asad Airbase in Iraq."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.aol.com/news/americans-injured-attack-u-iraq-222151677.html,"Several U.S. personnel are believed to be injured following a suspected rocket attack on U.S. and coalition forces at al-Asad airbase in Iraq, a defense official confirmed to NBC News.

Additional details were not available as base staff members are conducting a post-attack damage assessment, the official said.

President Joe Biden has been briefed, a White House official said.

The attack comes amid growing fears that the Israel-Hamas war will spill over into a wider conflict in the Middle East following assassinations in Beirut and Tehran last week. Israel announced it killed a senior Hezbollah commander in a strike in Lebanon. Hours later, it was reported that Hamas political leader Ismail Haniyeh had been killed in Iran.

Though Israel’s military has not taken responsibility for Haniyeh’s death, Iranian officials blamed the country for the attack. An Israeli official told NBC News on Sunday that officials were bracing for potential retaliatory attacks from both Hamas and Iran.

State Department spokesman Matt Miller said Monday that Biden was convening his national security team to discuss ways to keep the 10-month siege of the Gaza Strip from becoming a full-blown regional conflict.

Biden posted Monday on X about what he and Vice President Kamala Harris were told in the Situation Room:

""We received updates on threats posed by Iran and its proxies, diplomatic efforts to de-escalate regional tensions, and preparations to support Israel should it be attacked again,"" the post said.

Biden continued, ""We also discussed the steps we are taking to defend our forces and respond to any attack against our personnel in a manner and place of our choosing.""

The White House said in a statement that Biden and Harris were also ""briefed on continued diplomatic efforts ... to bring the ceasefire and hostage release deal to a conclusion.""

A source for the attack on the U.S. base in Iraq has not been identified. It is not the first time American personnel have been hurt in the Middle East in recent months. Three American personnel were killed in January in an attack on coalition forces at a base in Jordan.

Biden blamed ""radical Iran-backed militant groups operating in Syria and Iraq"" at the time, responding with retaliatory strikes."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.ctvnews.ca/world/a-rocket-attack-at-an-iraqi-military-base-injures-u-s-personnel-officials-tell-ap-1.6989766,"WASHINGTON -

Several U.S. personnel were injured in a suspected rocket attack at a military base in Iraq, U.S. defence officials said Monday, in what has been a recent uptick in strikes on American forces by Iranian-backed militias. And they said the U.S. was looking into reports of a possible second attack at the base.

The attack comes as tensions across the Middle East are spiking following the killings last week of a senior Hezbollah commander in Lebanon and Hamas' top political leader in Iran, in suspected Israeli strikes. Both groups are backed by Iran.

The U.S. defence officials said troops at al-Asad air base were still assessing the injuries and damage, and it appeared that as many as seven military troops and civilians were injured. Earlier Monday, Iraqi security officials confirmed the attack, but no group has claimed responsibility.

The officials spoke on condition of anonymity to discuss military operations. The White House said the president and vice president were briefed on the attack.

In recent weeks, Iranian-backed Iraqi militias have resumed launching attacks on bases housing U.S. forces in Iraq and Syria after a lull of several months, following a strike on a base in Jordan in late January that killed three American soldiers and prompted a series of retaliatory U.S. strikes.

Between October and January, an umbrella group calling itself the Islamic Resistance in Iraq had regularly claimed attacks that it said were in retaliation for Washington's support of Israel in its war against Hamas in Gaza and were aimed at pushing U.S. troops out of the region.

--------

Associated Press writers Joshua Boak in Washington and Qassim Abdul-Zahra in Baghdad contributed to this report."
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.arabnews.com/node/2563296/amp,"BAGHDAD: Several US personnel were injured in an attack against a military base in Iraq on Monday, three US officials told Reuters.

The officials, speaking on the condition of anonymity, said the suspected rocket attack took place at Al Asad air base in Iraq. They said they were citing initial information which could change.

“Rockets were launched at Ain Assad base” in Anbar province, said the military source.

While some “fell inside the base,” one rocket landed on a nearby village without causing any damage, the source added.

A commander in a pro-Iran armed group told AFP that at least “two rockets targeted” the base, without saying who had carried out the attack.

Another source in the group and a security source confirmed an attack occurred.

All sources spoke on condition of anonymity because they are not authorized to speak to the media.

Such attacks were frequent early in the war between Israel and Hamas Palestinian militants in Gaza but since then have largely halted.

But the latest rocket fire comes as fears grow of an attack by Iran and its allies on Israel in retaliation for the killing of top Hamas and Hezbollah figures in strikes last weeks either blamed on or claimed by Israel.

The killings, with both Iran and Hezbollah vowing retaliation, are among the most serious series of tit-for-tat attacks that had already heightened fears of a regional conflagration stemming from the Gaza war.

The Iran-aligned “Axis of Resistance” against Israel, which also includes Iraqi groups and Yemen’s Houthis, have already been drawn into the nearly 10-month war.

Monday’s rocket attack also occurred after US forces carried out an air strike Tuesday night on pro-Iran Iraqi fighters who were attempting to launch drones that were deemed a threat to American and allied troops, a US official said.

The strike, which Iraqi sources said left four killed, was the first by American forces in Iraq since February.

There have been two recent attacks targeting bases hosting US and allied forces in Iraq — on July 16 and 25. The troops are part of an anti-jihadist coalition.

Prior to that, US troops in Iraq and Syria had not been targeted since April. But attacks against them were much more common in the first few months of the Israel-Hamas war in Gaza, when they were targeted more than 175 times.

The Islamic Resistance in Iraq, a loose alliance of pro-Iran groups, claimed the majority of the attacks, saying they were in solidarity with Palestinians in Gaza.

In January, a drone strike blamed on those groups killed three US soldiers at a base in Jordan. In retaliation, US forces launched dozens of strikes against Tehran-backed fighters in Iraq and Syria.

Since then, attacks against US troops have largely halted.

Baghdad has sought to defuse tensions, engaging in talks with Washington on the future of the US-led coalition’s mission in Iraq, with Iran-backed groups demanding a withdrawal.

The US military has around 2,500 troops in Iraq and 900 in Syria.

"
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://en.irna.ir/news/85559690/US-reports-casualties-in-attacks-on-its-Iraqi-air-base,"A US defense department spokesperson had confirmed several casualties in a suspected rocket attack on the base late on Monday.

Reuters initially reported that two Katyusha rockets were fired at the Ain al-Asad air base. It later reported the injury of at least five American soldiers, saying the condition of one of the wounded was not good.

Some other American media outlets, however, cited a Pentagon spokesperson as saying that a number of American soldiers stationed in the base were injured.

“Initial indications are that several US personnel were injured,” the spokesperson said, adding that the full extent of the injuries and the exact number of affected personnel remain unclear at this time.

Some media outlets of the Zionist regime are reporting the death of 2 American soldiers in the attack.

Lebanon’s Al-Mayadeen network, quoting sources, reported that three explosions caused by a rocket and drone attack were heard at the Ain al-Assad base.

A White House official also confirmed that President Joe Biden was briefed on the incident. No group in Iraq or elsewhere in the region had taken responsibility for the attack so far.

Few hours later, on Tuesday morning, news sources announced another attack on Ain al-Asad but gave no details about new possible casualties or damage.

According to reports, the base was targeted again at the time a military plane was flying to transport wounded soldiers from there.

About 10 days ago, security sources reported that four rockets landed at the same base amid growing anti-American sentiment in the region over Washington’s policies, including its support for the ongoing Israeli genocide of Palestinians in the Gaza Strip.

4399"
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://www.arabnews.com/node/2563296,"ICC prosecutor urges world to ‘stem the bleeding’ in Sudan before region spins out of control

NEW YORK CITY: Violence in Sudan has continued to escalate in the past six months, the International Criminal Court’s prosecutor said on Monday, with reports of rapes, crimes against children and persecution on a massive scale.

“Terror has become a common currency,” Karim Khan told a meeting of the UN Security Council, “and the terror is not felt by the people with guns but by people who are running, very often with nothing on their feet, hungry.”

War between rival military factions has been raging in Sudan for more than a year. Since it began in April 2023, about 19,000 people have been killed. More than 10 million are displaced within the country and more than 2 million have fled to neighboring countries as refugees, making it the largest displacement crisis in the world.

The country is on the brink of famine as a severe food crisis looms, with many families reportedly already often going days without food.

Khan said the ICC is prioritizing investigations into allegations of crimes against, and affecting, children, and gender crimes. These “profound human rights abuses, mass violations of personal dignity” continue to be fueled by the “provision of arms, financial support from various sectors, and political triangulations that lead to inaction by the international community,” he added.

His comments came during the latest semi-annual briefing to the Security Council on the court’s Darfur-related activities. Almost 20 years after the council referred the situation in Darfur to the ICC, arrest warrants issued by the court against former president Omar Al-Bashir, former ministers Ahmad Mohammed Harun and Abdel Raheem Mohammed Hussein, and the former commander-in-chief of the Justice and Equality Movement, Abdallah Banda Abakaer Nourain, remain outstanding.

Khan said that such failures to execute arrest warrants for indicted individuals have contributed to several unwelcome consequences, including “the climate of impunity and the outbreak of violence that commenced in April (2023), and that continues today, (in which) belligerents think they can get away with murder and rape; the feeling that the bandwidth of the (Security) Council, the bandwidth of states, is too limited, it’s too preoccupied with other epicenters of conflict, hot wars in other parts of the world; that we’ve lost sight of the plight of the people of Darfur, we have somehow forgotten our responsibilities under the UN Charter; (and) the feeling that Darfur or Sudan is a law-free zone in which people can act with abandon, based upon their worst proclivities, their worst base instincts, the politics of hate and power, the opportunities to profit.”

He called on council members to “back in substance” the call for justice.

In comments directed toward both of the warring factions, the Sudanese Armed Forces and the Rapid Support Forces, as well as “those who are funding them, supplying them with weapons, giving orders, gaining certain advantages,” Khan said his office is investigating and “using our resources as effectively as we can to make sure that the events since April of last year are subjected to the principle of international humanitarian law and the imperative that every human life must be seen to have equal value.”

He said that after “a great deal of difficulty,” Sudanese authorities are finally cooperating with ICC investigators who have been able to enter Port Sudan, collect evidence and engage with Gen. Abdel Fattah Al-Burhan, commander of the Sudanese Armed Forces and the country’s de facto leader.

“But one swallow does not a summer make,” Khan added as he underscored the need for “continuous, deepening cooperation with the Sudanese Armed Forces, with Gen. Al-Burhan and his government moving forward.”

He said that “one concrete way in which that commitment to accountability, and this lack of tolerance for impunity, can be evidenced is by properly enforcing court orders,” including the arrest of former minister Harun and delivering him to the court.

However, Khan said that the most recent significant efforts to engage with the leadership of the Rapid Support Forces have so far proved to be fruitless.

Meanwhile, he said, ICC investigators have visited neighboring Chad several times and collected “very valuable testimonial evidence” from displaced Sudanese citizens living there as refugees.

They have met representatives of Sudanese civil society in Chad, South Sudan, the Central African Republic and Europe, he added, “to get and preserve their accounts and their stories, to analyze it and to piece it together, to see what crimes, if any, it shows and who is responsible for the hell on earth that is being unleashed so stubbornly, so persistently against the people of Darfur.”

Khan said his office has used technological tools to gather and piece together various forms of evidence from phones, videos and audio recordings, and that this is “proving to be extremely critical to pierce the veil of impunity.”

The collective efforts by investigators, analysts, lawyers and members of civil society have resulted in significant progress being made, he added, and he expressed hope that he will soon be able to announce that arrest warrants have been requested for individuals believed to be most responsible for the crimes in the country.

Meanwhile, Khan sounded a broader alarm over what he described as “a trapezium of chaos in that part of the continent.”

He continued: “If one draws a line from the Mediterranean of Libya, down to the Red Sea of Sudan, and then draws a line to Sub-Saharan Africa, and then all the way to the Atlantic, with Boko Haram causing instability, chaos and suffering in Nigeria, and then back to Sudan, (we) see the map and the countries that risk being unsettled or destabilized by this concentration of chaos and suffering.”

He warned the members of the Security Council that in addition to the concerns about the rights of the people of Darfur, “we’re reaching a tipping point in which a Pandora’s box of ethnic, racial, religious, sectarian (and) commercial interests will be unleashed.”

He added that “they will no longer be susceptible to the political powers of the great states of the world, or even of this council. It requires some real action now to stem the bleeding … in Sudan.”"
Several U.S. personnel were injured in a suspected rocket attack at Al Asad air base.,https://en.irna.ir/news/85559690/US-air-base-in-Iraq-attacked-twice-casualties-reported,"A US defense department spokesperson had initially confirmed several casualties in the first suspected rocket attack on the base late on Monday.

Reuters reported that two Katyusha rockets were fired at the Ain al-Asad base. It later reported that at least five American soldiers were injured, and the condition of one of the wounded was not good.

Some other American media outlet cited the Pentagon spokesperson as saying that a number of American soldiers stationed in the base were injured.

“Initial indications are that several US personnel were injured,” the spokesperson said, adding that the full extent of the injuries and the exact number of affected personnel remain unclear at this time.

However, some media outlets of the Zionist regime have reported the death of 2 American soldiers in the attack.

Lebanon’s Al-Mayadeen network, quoting sources, reported that three explosions caused by a rocket and drone attack were heard at the Ain al-Assad base.

Few hours later, on Tuesday morning, news sources announced yet another attack on Ain al-Asad but gave no details about new possible casualties or damage.

According to reports, the base was targeted again at the time a military plane was flying to transport wounded soldiers from there.

US president hold security meeting

A White House official had confirmed that President Joe Biden was briefed on the incident. No group in Iraq or elsewhere in the region had taken responsibility for the attack so far.

Later Biden held meeting with his national security team and said that the response to the attack against American forces and measures to defend them were discussed.

We discussed the measures we would take to defend our forces and to respond to any attack against our forces, in a manner and place of our own choosing, Biden said in post on his X platform which he published with a picture of himself in a meeting with the national security team at the White House

“Earlier, I and VP were briefed in the situation on developments in the Middle East. We received updates on threats posed by Iran and its proxies, diplomatic efforts to de-escalate regional tensions an preparation to support Israel should it be attacked,"" Biden’s post added.

About 10 days ago, security sources reported that four rockets landed at the same base amid growing anti-American sentiment in the region over Washington’s policies, including its support for the ongoing Israeli genocide of Palestinians in the Gaza Strip.

4399"
