Headlines,Links,ArticleBodyText
Nearly half of dementia cases could be avoided or delayed by tackling 14 risk factors.,https://www.gilmorehealth.com/study-reveals-how-both-lack-of-sleep-and-oversleeping-can-increase-your-risk-of-cardiovascular-diseases/,"Gilmore Health News uses cookies to improve your experience and to deliver the best possible browsing experience. For additional details, refer to the Gilmore Health Privacy Policy. By entering our site you are agreeing to our terms! Accept"
"Gen X and millennials have greater risk of developing more than a dozen cancers, study finds.",https://sg.news.yahoo.com/white-paper-womens-development-proposals-freeze-eggs-014654905.html,"White Paper on Women’s Development: 25 proposals, such as allowing more to freeze their eggs

SINGAPORE — The White Paper on Singapore's Women’s Development, which outlines the government's plans to improve the lives of women, was released on Monday (28 March) with proposals for 25 action plans in five key areas.

Among the plans is a proposal to allow women aged 21 to 35 to freeze their eggs regardless of marital status. Only legally-married couples will then be able to use the frozen eggs for procreation.

Currently, egg freezing in Singapore is permitted only for medical reasons, such as conditions where the treatment is known to affect fertility, or when they require the removal of ovaries and fallopian tubes.

INFOGRAPHIC: REACH

“The Government supports and encourages Singaporeans to pursue their marriage and parenthood aspirations as early as possible,” said Sun Xueling, Minister of State for Social and Family Development.

“But we recognise through the conversations that there are women who worry that they are not able to find a suitable partner when they are young, but they wish to have the chance to conceive and to start a family when they marry later.”

Elective egg freezing will be implemented with the introduction of the Assisted Reproduction Services Regulations under the Healthcare Services Act in early 2023.

Fair employment practices, flexible work arrangements

Other key proposals in the White Paper include: enshrining the Tripartite Guidelines on Fair Employment Practices in law, introducing new set of Tripartite Guidelines on Flexible Work Arrangements by 2024, and doubling the Home Caregiving Grant for beneficiaries from lower-income households.

The government noted in the White Paper that 13 per cent of Singapore companies were helmed by a female chief executive officer in 2021, and more women have taken on leadership roles.

However, women still face disadvantages, and Singapore should strengthen its laws to address unfair employment practices.

INFOGRAPHIC: REACH

The White Paper proposes that the Tripartite Guidelines on Fair Employment Practices be enshrined in law. It will protect the confidentiality of those who come forward and protect them from retaliation, and require workplaces to put in place grievance handling processes.

The government also aims to create a workplace norm where employees feel that it is acceptable to request flexible work arrangements, while maintaining the employers’ prerogative to accept or reject requests based on their business needs.

It aims to increase the adoption of the voluntary Tripartite Standard on Flexible Work Arrangements by employers to 40 per cent by the end of 2022, up from the current 27 per cent.

The White Paper also seeks to recognise the contributions of caregivers and supporting their efforts. It is proposing that the Home Caregiving Grant should be doubled from $200 to $400 for lower-income households.

INFOGRAPHIC: REACH

Increasing penalties for 3 sexual offences

In revising the sentencing framework for sexual and hurt offences, Singapore has increased the penalties for three sexual offences in the Penal Code, including outrage of modesty and exploitation of minors.

The government will also enhance protection for survivors of family violence, and raise awareness and accessibility of resources for victims of online harms and workplace harassments. A new national framework to promote safe sport will be set up too.

The Women's Charter has been updated to better reflect women's equal status to men in marriage. Meanwhile, gender stereotypes about careers as well as equity of familial roles will be addressed through education.

INFOGRAPHIC: REACH

The White Paper also proposes a public garden, which will be dedicated to honouring and celebrating the pioneering spirit of Singapore women.

The government has proposed that the 25 action plans are to be implemented over 10 years, and a mid-point review to be conducted in 2027.

Stay in the know on-the-go: Join Yahoo Singapore's Telegram channel at http://t.me/YahooSingapore"
"Gen X and millennials have greater risk of developing more than a dozen cancers, study finds.",https://www.inventiva.co.in/trends/cancer-is-targeting-young-folks/,"A new study undertaken by researchers at the American Cancer Society discovered that Generation X (Gen X) and millennials are more likely than previous generations to get 17 types of cancers. Notably, those 17 include gastric cardia, small intestine, oestrogen receptor-positive breast, ovary, liver, and intrahepatic bile duct in women, non-HPV-associated oral and pharynx cancers in women, anus, colon and rectal, uterine corpus, gallbladder and other biliary, kidney and renal pelvis, pancreas, myeloma, non-cardia gastric, testis, leukaemia, and, in men, Kaposi sarcoma, which affects the lining of blood vessels and lymph vessels.

The researchers discovered that obesity is linked to 10 of the 17 that are becoming more common in younger birth cohorts. The researchers also discovered that death rates increased in increasingly younger generations, as did the incidence rates of liver cancer in women, uterine corpus, gallbladder, testicular, colon, and rectal cancer.

According to a Financial Times analysis of data from the Institute for Health Metrics and Evaluation at the University of Washington School of Medicine, published last year, cancer rates in the G20 group of industrialised nations have risen faster for 25- to 29-year-olds than for any other age group over the last three decades, by 22% between 1990 and 2019. Rates for 20- to 34-year-olds in these nations have reached their highest level in 30 years. In contrast, incidences in older age groups (those over 75) have decreased since their peak in about 2005.

Talking about the Indian context, how are different parameters responsible for the rise of cancer among younger generations?

Food, Lifestyle and Obesity- The well-known silent killers.

Researchers offer a less definite explanation for why people in their prime appear to be significantly more susceptible to cancers than previous generations. Scientists looking for answers are increasingly convinced that changes in nutrition and lifestyle that began in the middle of the past century hold at least part of the solution.

Since 1990, the majority of the rise in early-onset cancers has been in breast, colon, esophageal, kidney, liver, and pancreatic cancer. Eight of the 14 cancers on the increase are digestive system-related. For example, between 1990 and 2019, colorectal cancer rates climbed by 70% among those aged 15 to 39 in G20 countries. Increasing research suggests that consuming ultra-processed meals, especially those rich in saturated fat and sugar, is one of the probable causes of compromised gut health.

The core issue is that the food we consume is frequently severely processed while remaining economical, simple, long-lasting, and pleasing to our taste senses. However, it is virtually probably hazardous for our health. And this is increasingly true for children. Highly processed foods such as processed breakfast cereals, processed shop bread, ready dinners, frozen pizzas, processed supermarket sandwiches, and processed cookies, doughnuts, and chocolates have become staples.

India’s ultra-processed food sector has seen explosive growth, One of the highest rates globally, from 2011 to 2021. In 2011, ultra-processed foods accounted for 43% of total processed food retail sales, rising to 36% by 2021. The expected percentage is 39% by 2032. Ultra-processed foods have varying sizes and growth rates across five major groups. Chocolate and sugar confectionery had the highest retail sales value between 2011 and 2021, followed by ready-made and convenience foods. In 2019, beverages ranked third, but by 2021, salty snacks had risen to third place.

In 2021, sweet biscuits dominated the chocolate and sugar confectionery sector, accounting for nearly 43% of retail sales value. Consumers may be unaware of the detrimental effects of sugary biscuits. They are inexpensive, easy to store, have a long shelf life, and are commonly consumed as an impulsive snack. Still, if you do not believe in statistics, go to any supermarket around you, and you will see how the sector dominates the ultra-processed food market.

One prime example is the case of Bournvita, which has a high amount of sugar and was marketed and sold earlier as a health drink. Another case could be Nestle, which was charged with adding extra sugar to baby foods in certain countries.

Now, because of the increase in Ultra-processed foods, obesity is also on the rise, which is said to be another cause of cancer. Obesity may raise a person’s chance of developing specific cancers. Obese children tend to carry their weight into adulthood. That means that young individuals today have a greater cumulative lifetime exposure to body fat than previous generations. Excess body weight during young adulthood may raise the chance of developing certain cancers later in life. Excess body weight is a proven carcinogen associated with over a dozen cancers. However, it is unknown how fat may raise the risk of cancer, which requires further studies.

The dangerous lure of tobacco.

Tobacco remains “the primary cause of lung cancer,” and the disease may be substantially avoided by strong tobacco control laws and regulations. According to India’s Global Youth Tobacco Survey 2019, the prevalence of tobacco use among school-age children aged 13 to 15 is 8.4%. Surprisingly, the study results suggest that 11.4% of youngsters start smoking cigarettes before their seventh birthday, 17.2% start smoking bidi, and 24% start using smokeless tobacco products such as gutkha, khaini, and zarda. Although tobacco is not the only cause of lung cancer, the alarming rise in the use of tobacco is dangerous for the nation.

In addition, pollution and other airborne environmental exposures are likely to raise the incidence of lung cancer in many regions of the world. Efforts to promote clean air or limit exposure to airborne pollutants are also very essential to consider. This pathetic and urgent need for clean air can be noticed by the fact that Delhi was the world’s most polluted capital city in 2023. This shows how young Indians who daily commute to offices are exposed to detrimental air pollutants, which, in turn, could be one of the probable causes of cancer.

The demographic cohort.

Women now have fewer children, and at a later age, thus they spend less time breastfeeding than prior generations. Having a bigger family, which often results in a lengthier duration of breastfeeding, and giving birth for the first time at a young age are both known to provide protection against breast cancer. These modifications offer numerous benefits for women but also put them at a higher risk of breast cancer.

So what can be the probable solutions to these problems?

The growth in early-onset cancer is more than just an issue for healthcare systems. It also causes economic problems. According to studies, those who survive the disease are more likely to have long-term diseases such as infertility, cardiovascular disease, and secondary cancers, potentially increasing future healthcare costs. If the cancer tendency continues to get younger under prey, the economic cost will be even larger since we are losing individuals of working age who can contribute to growth. Cancer survivors may not be able to regain their prior production levels. “As a result, it will lower both quantity and quality of labour.

India, being advantaged by the demographic dividend, needs to be cautious as the people who are supposed to contribute to the economy and growth of the nation are not supposed to come under the umbrella of cancer and other life-threatening diseases.

Economic Survey 2024 also highlighted the increase in screen time and sedentary habits. According to the survey, India’s working-age population requires skills and good health in order to be gainfully employed. However, social media, screen time, sedentary habits, and unhealthy food are a lethal combination that can undermine public health and productivity, as well as India’s economic potential.

This increase in cancer incidence among young people will continue unless strong efforts and leadership are taken to ensure that populations enjoy longer, healthier lives. This should include healthy food alternatives in the market and make people literate about the product and their ingredients. Mr Revant Himatsingha, popularly known as the ‘food Pharmer’, has taken the initiative of calling companies against their deceptive marketing practices and making India literate about reading food labels and choosing healthier alternatives.

Also, many times, doctors, while diagnosing patients in their 20s and 30s, do not consider advising them for a cancer test, thinking that this age is not the case for cancer patients. So, some healthcare professionals think that it is equally important to note that cancers frequently progress to a more advanced state in younger people before being discovered. They believe doctors should be on the lookout for cancer among people in their twenties or thirties, realising that this is no longer an unlikely scenario. On the other hand, citizens should be aware and teach themselves about the symptoms of an incoming cancer.

Social media is filled with pieces of advice on ‘how to spot red flags in relationships’; following the trend, medical professionals, through their social media accounts, can teach their audiences about the ‘red flags’ of cancers and other diseases. In the end, if we want to beat the cancer and want to save our generation from this monster ‘cancer’, then a collective approach by the medical professionals, politicians and we as citizens need to be adopted, or we will lose the game to cancer. Take the call before it’s too late!"
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.medicalnewstoday.com/articles/new-colorectal-cancer-blood-test-approved-by-fda-what-to-know,"Share on Pinterest What does the newly approved blood test for colorectal cancer screening mean for people in the U.S.? Image credit: Anchiy/Getty Images. The Food and Drug Administration (FDA) has recently approved a blood test that can assist in the primary detection of colorectal cancer.

This test could assist with prompt detection and intervention for this prevalent cancer type. Doctors and specialists can offer appropriate guidance for people who would most benefit from it.

Currently, the test is not covered by Medicare, but this could change in the future, as well as potential coverage from private health insurance groups. Colorectal cancer is the third most common type of cancer in the world. It can sometimes be challenging to treat, making early detection and diagnosis critical. However, screening options like colonoscopies can be uncomfortable and difficult for people to do. Research is ongoing about different tests that can help detect colorectal cancer to ensure the best possible health outcomes. Recent steps suggest that options for colorectal cancer screening are continuing to expand.

Why did the FDA approve the new colon cancer blood test? On July 29, 2024, the Food and Drug Administration (FDA) approved a blood test that can help with primary colorectal cancer screening. The test is Guardant Health’s Shield blood test, and the approval is a critical step towards making it available to the general population. The approval came after a study published in the New England Journal of Medicine in March 2024. The study noted that over a third of people who are eligible for colorectal cancer screening are not up to date with screening. It looked at data from almost 8,000 participants, and found that this blood test was just over 83% successful at detecting colorectal cancer. William M. Grady, MD, professor of translational science and therapeutics division at the Fred Hutch Cancer Center, and one of the authors of this study, explained a little more about the test to Medical News Today: “The Shield blood test is a screening test for colorectal cancer that is as accurate as the most commonly used stool-based test, FIT, for detecting colorectal cancer. It has a false negative rate of 13% and a false positive rate of roughly 10%. It detects 13% of advanced colon adenomas, which are the precursors to colorectal cancer.” “The Shield test is an option for colorectal cancer screening and is more convenient than doing the other recommended screening tests, FIT, Cologuard, and colonoscopy. However, it is not as accurate as colonoscopy or Cologuard for detecting advanced colon adenomas or CRC and is not as accurate as FIT for detecting advanced colon adenomas,” he added.

Who is this blood test for? Specific screening recommendations for colorectal cancer can vary. However, the U.S. Preventive Services Task Force recommends that most adults begin colorectal cancer screening at age 45. Different testing options include different analyses of stool samples, flexible sigmoidoscopies, and colonoscopies. People can work with their doctors and other specialists to determine their risk for colorectal cancer and their screening needs. This newly approved primary screening blood test is for adults who are 45 years old or older, and have an average risk for colorectal cancer. Grady explained that “the Shield test is an appropriate screening test for those people who understand the lower accuracy of the test compared to the other available screening tests and who are at average risk of colorectal cancer.”

How does this blood test work? People who get this test just need to get a blood draw, which is typically straightforward and similar to other lab work that is already a part of clinical practice. As the previously referenced study noted, the test is a cell-free DNA blood-based test. This type of analysis looks at non-cellular DNA in the blood sample. People interested in this test can speak with their doctors to see if this testing option is a good choice for them. Uri Ladabaum, MD, MS, professor of medicine, and director of the GI Cancer Prevention Program at Stanford University School of Medicine, who was not involved in this study, offered some words of caution about colorectal cancer screening options, and where this test fits on the spectrum of options: “Colonoscopy and stool tests are better than Guardant Shield at detecting pre-cancerous polyps, and they are expected to be better than Guardant Shield at preventing people from getting or dying from colorectal cancer. Patients and doctors should weigh the expected benefits of the various options vs. the ease of use

when making individualized, informed decisions. Patients must understand that a ‘positive’ (abnormal) stool test or Shield test must be followed by a colonoscopy in order to maximize the chances of finding cancer at a curable stage, or of removing polyps before they become cancer.”

Blood test provides less invasive screening alternative This test gives clinicians one more option to present to people who are seeking out options to screen for colorectal cancer. This could help improve survival rates among people with colorectal cancer, as colorectal cancer is the second leading cause of cancer-related death. This recently approved blood test could help close current gaps in colorectal cancer screening, particularly because of high patient adherence levels. Since the test causes minimal discomfort, people might be more willing to get this test and thus be more on top of colorectal cancer screening. Anton Bilchik, MD, PhD, a surgical oncologist, chief of medicine, and director of the Gastrointestinal and Hepatobiliary Program at Providence Saint John’s Cancer Institute in Santa Monica, CA, who was not involved in the research on this test, noted that: “Colorectal cancer is one of the most rapidly growing cancers in young people today. In fact, it is the leading cause of cancer related deaths in males younger than 40. Many people, especially younger patients are reluctant to do screening colonoscopies or home-based stool tests. This offers a simple alternative to detecting colon cancer at a curable stage.”"
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://fcfreepresspa.com/fda-approves-first-blood-test-for-colon-cancer-screening/,"U.S. health regulators have approved the first blood test for colon cancer, a significant step in cancer screening. The test, called Shield, is manufactured by Guardant and has been approved by the Food and Drug Administration (FDA) for adults aged 45 and older with an average risk of colon cancer.

The Shield test offers a noninvasive alternative to colonoscopies, though it is not intended to replace them. It detects DNA fragments shed by tumor cells and precancerous growths. In a study published in March, the test identified 83% of cancers but detected very few precancerous growths compared to colonoscopy, which remains the gold standard for colon cancer screening. The Shield test missed 17% of cancers, performing similarly to stool-based tests.

Doctors can currently order the Shield test for patients at an out-of-pocket cost of $895. FDA approval is expected to lead to broader coverage by private and government insurance plans.

Colonoscopies are crucial as they not only detect tumors but also prevent the disease by removing precancerous polyps. However, many people avoid colonoscopies due to the inconvenience of taking time off work and the preparation required the day before the procedure, which involves drinking a strong laxative to empty the bowels.

In the U.S., it is recommended that healthy adults aged 45 to 75 with an average risk of colon cancer undergo regular screening."
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.news9.com/story/66aaf85c19d3db6628b61dd7/fda-approves-first-blood-test-for-colon-cancer-detection,"The FDA has approved a new blood test that can be used to detect colon cancer. Doctors say this blood test can reduce the number of colonoscopies and increase screening rates.

-

The FDA has approved a new blood test that can be used to detect colon cancer. Doctors say this blood test can reduce the number of colonoscopies and increase screening rates.

The Shield test, the first of its kind for colon cancer, uses DNA in the blood to screen for the disease.

""Some of these fragments of DNA that are unique to colon cancer released in the blood can now be detected by a blood test,” said Dr. Harvey Tatum, a gastroenterologist at the Utica Park Clinic.

Tatum says the test can be administered during a routine health screening.

""We will do many unnecessary colonoscopies on people that don't have any risk or very small polyps that have low risk of progressing,” said Tatum. “If we can find the patients that have high-risk polyps or colon cancer markers, we can perform fewer colonoscopies but have more value because we do them on people who really need them.""

Studies show the test is about 83% accurate, meaning if you have colon cancer or an advanced polyp, there is an 83% chance the test will be positive and a 17% chance it will be negative.

""Any test we do for a screening has the chance to be falsely positive or falsely negative,” said Tatum. “The value of this test is it seems to have a high level of accuracy for detecting cancer, as opposed to just finding blood in the stool.""

Tatum says the only way to prevent colon cancer is still to remove polyps during a colonoscopy before they become cancerous. However, this test is a valuable tool in deciding whether to get a colonoscopy. ""Colon cancer is preventable,” said Tatum. “As part of your routine health screening, in addition to things like cholesterol and blood pressure, this should be part of the routine screening starting at age 45.”

Doctors recommend everyone aged 45 and older get screened for colon cancer. Tatum notes it’s still unclear when this test will be available to the public as it awaits insurance approval, but it’s a good conversation to have with your doctor."
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.progress.org.uk/fda-approves-cell-free-dna-test-for-colon-cancer/,"A new blood test to detect colon cancer has been approved by the United States Food and Drug Administration (FDA).

The new test, called Shield, has been approved for use in adults who are aged 45 or older and at an average risk of colon cancer. The test is not designed to replace colonoscopies, which are the most accurate way of detecting colon cancer, but it does offer a new way to help screen people for early signs of colon cancer.

'The persistent gap in colorectal cancer screening rates shows that the existing screening options do not appeal to millions of people,' said gastroenterologist Professor Daniel Chung, from Massachusetts General Hospital and Harvard Medical School. 'With increased screening rates and early cancer detection, many more lives can be saved.'

Cancer cells and healthy cells shed DNA into the blood, which is known as cell-free DNA (cfDNA). The Shield test is a type of 'liquid biopsy' that can detect cfDNA shed by colon cancer cells.

The approval of the test follows a recent clinical trial that assessed the accuracy of Shield in detecting colon cancer. Published in the New England Journal of Medicine, the results of the trial showed the Shield test detected 83 percent of patients with colon cancer, and about ten percent of people without cancer also received a positive result, which could be cleared up with a colonoscopy.

'People have to understand that a positive Shield test requires a colonoscopy to confirm that you have an advanced lesion or colorectal cancer, or that the results were false,' said Dr Robert Smith, senior vice president of early cancer detection science at the American Cancer Society told NBC News. 'A test like this is not complete if it’s positive and you have not had a colonoscopy.'

Colon cancer is the third most common cancer among adults in the United States, and there has been an increase in the number of people who are younger than 55 being diagnosed with colon cancer. It is thought that early detection could prevent over 90 percent of colon cancer-related deaths. Despite the importance of early diagnosis, only around 60 percent of eligible people attend their recommended colon cancer screening."
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.telegraphherald.com/news/features/article_68985406-e3a8-5d1b-9dbf-58b67d4fae70.html,"State Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Hampshire New Jersey New Mexico New York North Carolina North Dakota Ohio Oklahoma Oregon Pennsylvania Rhode Island South Carolina South Dakota Tennessee Texas Utah Vermont Virginia Washington Washington D.C. West Virginia Wisconsin Wyoming Puerto Rico US Virgin Islands Armed Forces Americas Armed Forces Pacific Armed Forces Europe Northern Mariana Islands Marshall Islands American Samoa Federated States of Micronesia Guam Palau Alberta, Canada British Columbia, Canada Manitoba, Canada New Brunswick, Canada Newfoundland, Canada Nova Scotia, Canada Northwest Territories, Canada Nunavut, Canada Ontario, Canada Prince Edward Island, Canada Quebec, Canada Saskatchewan, Canada Yukon Territory, Canada

Zip Code"
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.msn.com/en-us/health/other/fda-approves-first-blood-test-screening-for-colon-cancer/ar-BB1qZpHF?ocid,
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.progress.org.uk/natural-insemination-sperm-donor-named-parent-on-birth-certificate/,"A UK court decision to name a sperm donor a child's legal parent, rather than the mother's wife has been upheld, because the mother secretly had sexual intercourse with the donor.

The case concerned the legal parentage of 'X', a six-year-old girl, born as a result of an 'informal conception arrangement' between the two women 'P' and 'Q' and sperm donor 'F'. They agreed to use artificial insemination (AI) but after two failed attempts P and F had sexual intercourse involving natural insemination –unknown to Q – which coincided with a third AI attempt. This was not revealed until P and Q divorced and disagreed over the care of the child, when P secured a court declaration in April naming F as the child's legal parent.

In the original court ruling, Mrs Justice Gwynneth Knowles declared the case 'a cautionary tale about the consequences for a child and for a same-sex couple of both deceit as to how that child came to be conceived and the unreliability of informal arrangements for AI,' adding that 'the fallout from this couple's separation has been devastating for each of them and for their named sperm donor.'

Justice Knowles concluded that Q had not consented to sexual intercourse between P and F, and because the method of the child's conception was 'unclear', Q could not be considered a parent per the provisions of the Human Fertilisation and Embryology (HFE) Act 2008 which grants parentage to the wives or civil partners of women who give birth following AI.

Q appealed against the decision to replace her with F on the child's birth certificate. However, a three judge panel in the Court of Appeal of England and Wales upheld the original ruling, on the basis that because F was the genetic father and because Q had not proved that the provisions of the HFE Act 2008 on AI applied the court had to declare paternity in F's favour.

'Notwithstanding Q's commitment to X, her understood status as a legal parent arose from informal arrangements, with all their inherent risks', said Lord Justice Peter Jackson in the judgment. 'X exists because P and Q wanted her, and F was at that time no more than a means to an end. It may therefore seem strange that her parentage should be determined by the way in which she was conceived but, in this area, a line must be drawn somewhere'.

The judgment noted that F, P and Q had all obtained parental responsibility after a separate welfare hearing took place."
F.D.A. Approves Blood Test for Colon Cancer Detection.,https://www.wglt.org/local-news/2024-08-05/bloomington-doctor-colon-cancer-blood-test-will-be-a-paradigm-shift,"A Bloomington doctor is optimistic a newly-approved blood test for colorectal cancer will encourage more people to get screened.

The federal Food and Drug Administration [FDA] has given the green light for the test, designed for individuals aged 45 and older who are at average risk of the disease.

Colorectal cancer is the second-leading cause of cancer deaths in the United States.

In this edition of WGLT's Sound Health, Dr. Omar Khokar, a gastroenterologist at Illinois Gastro Health in Bloomington, thinks the test will enhance early detection efforts.

“The blood test that we now have performed equivalently to the stool-based test. What I mean is it was comparable in detecting what it should detect and not picking up what it shouldn't,” Khokar said.

He calls the new blood test a liquid biopsy, adding precancerous lesions in an individual's colon could potentially start to shed abnormal DNA fragments in the individual's blood — and that is what the blood test would look for.

courtesy Omar Kohkar

Khokar noted the blood test does not replace the more intensive colonoscopy procedure. He said the blood test is less accurate than the colonoscopy, which he said will remain the ""gold standard"" for testing.

He likened the new blood test to a PSA test for prostate cancer in terms of early screening reliability.

""They are good, they are not great. It's exciting. I think it's going to be a process. In the next 5 to 10 years, colon cancer screening will be a paradigm shift for an average risk person,"" he said. ""It's really up to the patient to decide how much risk they are willing to live with.""

The new blood tests are expected to be commercially available within a few weeks, providing a fresh tool for health care providers to recommend to patients.

The FDA recommends getting the blood test every three years starting at age 45.

“It is likely the FDA's approval will lead to Medicare coverage for the test, and then provide coverage for the test,” Khokar explained, anticipating broader access to the screening method.

Khokar hopes this approach will help bridge the gap for those hesitant to undergo traditional procedures like colonoscopies, noting many people seem to avoid getting a colonoscopy every 10 years.

""If we could capture people who are quote, unquote busy, who are quote, unquote invincible, people who live in the rural areas, people who logistically it's difficult — they don't have a driver — that's where these blood and stool tests are a very useful surrogate,"" he said.

Khokar said it's still unclear how frequent patients would need colonoscopies if they continue to to produce clean blood tests."
